epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,54483.8,0.67251,0.69209,1.11707,0.73947,0.69397,0.77337,0.61629,0.78235,0.93282,1.22175,0.0008705,0.0008705,0.0008705
94,54999.9,0.70259,0.70499,1.14709,0.70379,0.81141,0.82554,0.67435,0.73054,0.90837,1.17608,0.000866375,0.000866375,0.000866375
95,55523.8,0.7006,0.70359,1.13832,0.72758,0.72128,0.79038,0.64534,0.73364,1.00825,1.18878,0.00086225,0.00086225,0.00086225
96,56039.6,0.72296,0.72769,1.15879,0.76453,0.64779,0.79182,0.64875,0.71059,1.0741,1.16022,0.000858125,0.000858125,0.000858125
97,56550.4,0.68832,0.67079,1.13067,0.70476,0.75057,0.76822,0.63092,0.73831,1.03291,1.21618,0.000854,0.000854,0.000854
98,56991.8,0.71041,0.71117,1.15204,0.64296,0.7556,0.75507,0.61175,0.74484,1.21709,1.22155,0.000849875,0.000849875,0.000849875
99,57429.7,0.71289,0.68855,1.13849,0.52183,0.77832,0.70513,0.57427,0.74121,1.52154,1.21511,0.00084575,0.00084575,0.00084575
100,57864,0.6873,0.67086,1.12956,0.71957,0.71312,0.80693,0.66714,0.71122,0.90641,1.16322,0.000841625,0.000841625,0.000841625
101,58311.6,0.69439,0.67643,1.1321,0.77214,0.80269,0.86236,0.72201,0.69685,0.77796,1.1552,0.0008375,0.0008375,0.0008375
102,58888.2,0.66654,0.66544,1.12894,0.73014,0.74833,0.80506,0.66226,0.72575,0.97662,1.16775,0.000833375,0.000833375,0.000833375
103,59488.6,0.69297,0.65407,1.13874,0.76459,0.72824,0.81252,0.66544,0.73442,0.92231,1.19546,0.00082925,0.00082925,0.00082925
104,60078.7,0.66777,0.63986,1.12067,0.73893,0.75315,0.82144,0.67455,0.71918,0.91256,1.16811,0.000825125,0.000825125,0.000825125
105,60767.9,0.67468,0.65854,1.12475,0.74493,0.75884,0.79728,0.6546,0.72556,1.0739,1.1888,0.000821,0.000821,0.000821
106,61471.6,0.68099,0.64228,1.12686,0.66028,0.79758,0.8011,0.6591,0.72348,0.90384,1.1766,0.000816875,0.000816875,0.000816875
107,62199.2,0.67017,0.64042,1.1196,0.77695,0.64647,0.81351,0.66921,0.73642,1.01883,1.17988,0.00081275,0.00081275,0.00081275
108,62925.9,0.68146,0.66992,1.1157,0.77844,0.79818,0.83867,0.69249,0.69147,0.80392,1.1448,0.000808625,0.000808625,0.000808625
109,63626.6,0.67181,0.64789,1.11512,0.73418,0.79215,0.82745,0.68182,0.70433,0.82324,1.15793,0.0008045,0.0008045,0.0008045
110,64267.9,0.67734,0.61556,1.11301,0.72546,0.78974,0.84364,0.70436,0.70132,0.85371,1.16311,0.000800375,0.000800375,0.000800375
111,64869,0.64495,0.61302,1.10582,0.67348,0.67008,0.74488,0.61559,0.71122,1.1758,1.17306,0.00079625,0.00079625,0.00079625
112,65379,0.65027,0.63363,1.10756,0.70453,0.74981,0.79796,0.64672,0.73988,0.98385,1.20409,0.000792125,0.000792125,0.000792125
113,65816.2,0.67458,0.62794,1.12504,0.70566,0.72269,0.79379,0.64936,0.71995,0.87972,1.17978,0.000788,0.000788,0.000788
114,66265.3,0.64262,0.61445,1.10602,0.71029,0.77639,0.81685,0.68554,0.66116,0.8434,1.12014,0.000783875,0.000783875,0.000783875
115,66733,0.6649,0.61126,1.11705,0.68093,0.83029,0.84884,0.71393,0.70127,0.87952,1.14996,0.00077975,0.00077975,0.00077975
116,67197.7,0.65293,0.58511,1.10823,0.769,0.77495,0.85217,0.713,0.68106,0.79784,1.13209,0.000775625,0.000775625,0.000775625
117,67670.9,0.65356,0.60853,1.1113,0.78299,0.80963,0.85185,0.71269,0.69914,0.78908,1.15609,0.0007715,0.0007715,0.0007715
118,68137.4,0.65379,0.58402,1.10731,0.77725,0.76523,0.81973,0.6812,0.71542,0.94179,1.16383,0.000767375,0.000767375,0.000767375
119,68605.9,0.64287,0.58736,1.10266,0.77867,0.76162,0.82145,0.67939,0.71962,0.82731,1.16659,0.00076325,0.00076325,0.00076325
120,69052.1,0.63861,0.5791,1.10094,0.67382,0.81285,0.81631,0.68446,0.70307,0.91004,1.14542,0.000759125,0.000759125,0.000759125
121,69499.5,0.64719,0.58345,1.10943,0.75412,0.77226,0.82513,0.68186,0.70317,0.82668,1.16139,0.000755,0.000755,0.000755
122,69945.9,0.6515,0.58391,1.10676,0.72982,0.8028,0.84479,0.70723,0.68229,0.8188,1.14891,0.000750875,0.000750875,0.000750875
123,70392.5,0.6498,0.57449,1.10628,0.76828,0.77369,0.85085,0.71125,0.67148,0.82866,1.13618,0.00074675,0.00074675,0.00074675
124,70841.2,0.66521,0.59142,1.1192,0.74512,0.664,0.77907,0.6253,0.77013,1.1217,1.22172,0.000742625,0.000742625,0.000742625
125,71281.9,0.63962,0.57575,1.1146,0.7169,0.75734,0.83289,0.69675,0.69552,0.92321,1.14051,0.0007385,0.0007385,0.0007385
126,71722.4,0.66022,0.57203,1.11356,0.74841,0.76243,0.82472,0.68447,0.72027,0.88119,1.16262,0.000734375,0.000734375,0.000734375
127,72199.6,0.63048,0.55702,1.09515,0.76083,0.79999,0.85795,0.71787,0.70389,0.81736,1.14012,0.00073025,0.00073025,0.00073025
128,72656.4,0.62912,0.54908,1.10079,0.72315,0.78806,0.84691,0.71184,0.6954,0.88433,1.16442,0.000726125,0.000726125,0.000726125
129,73087.9,0.6424,0.56647,1.10499,0.66504,0.79016,0.80659,0.67159,0.70133,1.04593,1.15397,0.000722,0.000722,0.000722
130,73519.1,0.63169,0.55813,1.09554,0.74135,0.81258,0.85017,0.71341,0.66629,0.81326,1.12749,0.000717875,0.000717875,0.000717875
131,73948.4,0.62592,0.53626,1.09613,0.79428,0.74682,0.84826,0.71003,0.68107,0.78784,1.14438,0.00071375,0.00071375,0.00071375
132,74378.5,0.6427,0.56387,1.10871,0.74561,0.82022,0.85447,0.71021,0.70836,0.77027,1.15622,0.000709625,0.000709625,0.000709625
133,74807.3,0.61216,0.53498,1.08319,0.76537,0.74543,0.81373,0.6799,0.7068,0.91888,1.16249,0.0007055,0.0007055,0.0007055
134,75231.2,0.62794,0.55582,1.08768,0.6808,0.74523,0.80423,0.66383,0.72639,0.959,1.16947,0.000701375,0.000701375,0.000701375
135,75656.6,0.63977,0.5517,1.10144,0.78259,0.79848,0.87025,0.7221,0.70525,0.7359,1.12827,0.00069725,0.00069725,0.00069725
136,76079,0.60183,0.54195,1.08327,0.72039,0.79641,0.84719,0.70478,0.71037,0.8635,1.15164,0.000693125,0.000693125,0.000693125
137,76500.1,0.62572,0.54165,1.09514,0.63003,0.83738,0.79114,0.65675,0.70175,0.99515,1.16656,0.000689,0.000689,0.000689
138,76923.4,0.61042,0.53851,1.07756,0.70048,0.8109,0.83862,0.69768,0.70384,0.8787,1.16152,0.000684875,0.000684875,0.000684875
139,77351.3,0.62014,0.55938,1.08655,0.79374,0.74817,0.82586,0.68243,0.72285,0.90033,1.18389,0.00068075,0.00068075,0.00068075
140,77778.7,0.61408,0.54489,1.09055,0.82329,0.75523,0.87061,0.73171,0.68185,0.75894,1.14399,0.000676625,0.000676625,0.000676625
141,78206.7,0.63052,0.53338,1.09711,0.77405,0.7765,0.86129,0.72263,0.68439,0.76055,1.14831,0.0006725,0.0006725,0.0006725
142,78633.6,0.63189,0.54794,1.08941,0.78559,0.7023,0.83831,0.69354,0.7252,0.95381,1.19102,0.000668375,0.000668375,0.000668375
143,79140.9,0.60694,0.50268,1.07852,0.73683,0.74695,0.82554,0.68685,0.68492,0.95396,1.14613,0.00066425,0.00066425,0.00066425
144,79751,0.61529,0.52836,1.0874,0.82826,0.75694,0.86544,0.71867,0.68803,0.73724,1.14701,0.000660125,0.000660125,0.000660125
145,80460.8,0.60611,0.51029,1.08413,0.82967,0.77753,0.84822,0.70457,0.70698,0.79186,1.17975,0.000656,0.000656,0.000656
146,81157.2,0.60767,0.50807,1.0738,0.77026,0.73692,0.84356,0.70616,0.69481,0.84412,1.17578,0.000651875,0.000651875,0.000651875
147,81739.5,0.58855,0.50534,1.07297,0.80938,0.70989,0.8412,0.70181,0.68421,0.86885,1.14855,0.00064775,0.00064775,0.00064775
148,82194.3,0.60213,0.52724,1.07077,0.76518,0.77723,0.83864,0.70147,0.69701,0.95277,1.15063,0.000643625,0.000643625,0.000643625
149,82879,0.60268,0.51804,1.08038,0.77083,0.76051,0.85361,0.71422,0.6689,0.82029,1.14162,0.0006395,0.0006395,0.0006395
150,83518.4,0.59675,0.48915,1.07357,0.734,0.78292,0.84652,0.70918,0.67981,0.86448,1.13911,0.000635375,0.000635375,0.000635375
151,84520.2,0.60064,0.49996,1.06929,0.70808,0.80476,0.79623,0.66773,0.67788,0.9747,1.14706,0.00063125,0.00063125,0.00063125
152,85155.8,0.59786,0.48539,1.08104,0.80243,0.78439,0.85925,0.72506,0.67223,0.76298,1.12947,0.000627125,0.000627125,0.000627125
153,85884.2,0.58548,0.47985,1.06639,0.78132,0.78896,0.82,0.687,0.6731,0.81636,1.12625,0.000623,0.000623,0.000623
154,86483.5,0.57642,0.47534,1.06239,0.65766,0.8112,0.81331,0.68173,0.68403,0.96963,1.161,0.000618875,0.000618875,0.000618875
155,87122.8,0.59064,0.48337,1.06828,0.7454,0.77891,0.84428,0.71225,0.6813,0.86539,1.14503,0.00061475,0.00061475,0.00061475
156,87947.7,0.59451,0.47622,1.06382,0.77528,0.77595,0.8465,0.71492,0.68655,0.85959,1.14687,0.000610625,0.000610625,0.000610625
157,88743.3,0.58504,0.46704,1.06676,0.70508,0.79993,0.83288,0.70795,0.66481,0.91726,1.11944,0.0006065,0.0006065,0.0006065
158,89532.4,0.57758,0.48821,1.05926,0.80841,0.80496,0.87079,0.73469,0.67388,0.80377,1.12933,0.000602375,0.000602375,0.000602375
159,90150.7,0.57497,0.46738,1.06244,0.71866,0.8339,0.85934,0.72885,0.6435,0.85061,1.10173,0.00059825,0.00059825,0.00059825
160,90655,0.58709,0.48278,1.06418,0.79118,0.77175,0.85407,0.72691,0.64225,0.7784,1.10628,0.000594125,0.000594125,0.000594125
161,91083.1,0.58402,0.47475,1.0674,0.66735,0.79389,0.80429,0.6753,0.67798,0.94005,1.14082,0.00059,0.00059,0.00059
162,91504.8,0.58129,0.45756,1.07312,0.74584,0.7679,0.82677,0.69873,0.6792,0.88215,1.15182,0.000585875,0.000585875,0.000585875
163,91926.2,0.56368,0.47039,1.06582,0.8328,0.7724,0.84332,0.70972,0.698,0.84835,1.15505,0.00058175,0.00058175,0.00058175
164,92350.6,0.58932,0.46079,1.07588,0.76577,0.83218,0.85433,0.72283,0.68129,0.83029,1.14007,0.000577625,0.000577625,0.000577625
165,92774.6,0.57049,0.46048,1.05933,0.78262,0.75437,0.83136,0.68348,0.72856,0.87181,1.19652,0.0005735,0.0005735,0.0005735
166,93248.8,0.58121,0.46077,1.06096,0.79461,0.79217,0.88834,0.74959,0.67349,0.77441,1.14013,0.000569375,0.000569375,0.000569375
167,93748.4,0.57242,0.47246,1.06783,0.77614,0.79703,0.86825,0.71999,0.68755,0.797,1.13389,0.00056525,0.00056525,0.00056525
168,94174.8,0.57017,0.45458,1.06532,0.76036,0.80818,0.85621,0.71799,0.67596,0.81462,1.1461,0.000561125,0.000561125,0.000561125
